transaction_id,merchant_id,customer_id,timestamp,amount,payment_method,device,location,account_age_days,transaction_frequency,previous_fraud_count,new_device,location_distance_km,is_fraud,hour,day_of_week,is_weekend,fraud_probability,risk_score,risk_level,risk_reasons,recommended_action
TXN040327,M0052,C003259,2026-10-08 01:00:00,1217.91,UPI,Desktop,Delhi,1238,3,0,0,41.11,0,1,3,0,0.23937985656160493,23.94,Low Risk,No major suspicious indicators detected,Approve
TXN040328,M0162,C000951,2026-10-08 01:10:00,190.74,Credit Card,Mobile,Delhi,2140,5,0,0,132.53,0,1,3,0,0.30480482227742195,30.48,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040329,M0457,C002936,2026-10-08 01:20:00,263.22,UPI,Mobile,Hyderabad,784,7,0,1,8.68,0,1,3,0,0.4446186711435548,44.46,Medium Risk,New device detected,Additional Verification
TXN040330,M0035,C009952,2026-10-08 01:30:00,652.76,UPI,Mobile,Pune,2061,4,0,0,29.8,0,1,3,0,0.231490724150426,23.15,Low Risk,No major suspicious indicators detected,Approve
TXN040331,M0454,C005204,2026-10-08 01:40:00,798.56,Net Banking,Tablet,Bangalore,2084,5,0,0,146.04,0,1,3,0,0.18984134319866744,18.98,Low Risk,No major suspicious indicators detected,Approve
TXN040332,M0037,C004988,2026-10-08 01:50:00,567.21,Debit Card,Mobile,Chennai,2421,6,0,0,23.57,0,1,3,0,0.2978612607339864,29.79,Low Risk,No major suspicious indicators detected,Approve
TXN040333,M0334,C002688,2026-10-08 02:00:00,820.48,UPI,Tablet,Chennai,1207,2,0,0,136.67,0,2,3,0,0.22620812345207744,22.62,Low Risk,No major suspicious indicators detected,Approve
TXN040334,M0317,C002699,2026-10-08 02:10:00,771.55,UPI,Mobile,Bangalore,679,4,0,1,15.24,0,2,3,0,0.445280513962783,44.53,Medium Risk,New device detected,Additional Verification
TXN040335,M0111,C000922,2026-10-08 02:20:00,757.0,Credit Card,Mobile,Delhi,511,5,0,0,60.53,0,2,3,0,0.2852992703833947,28.53,Low Risk,No major suspicious indicators detected,Approve
TXN040336,M0370,C004643,2026-10-08 02:30:00,239.63,Net Banking,Mobile,Kolkata,933,3,0,0,57.52,0,2,3,0,0.2541100515889321,25.41,Low Risk,No major suspicious indicators detected,Approve
TXN040337,M0177,C004072,2026-10-08 02:40:00,295.85,Credit Card,Desktop,Chennai,2410,10,0,0,48.65,0,2,3,0,0.5045878763026183,50.46,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN040338,M0009,C003717,2026-10-08 02:50:00,405.49,UPI,Mobile,Kolkata,1755,6,0,0,13.98,0,2,3,0,0.2824456252904636,28.24,Low Risk,No major suspicious indicators detected,Approve
TXN040339,M0275,C008810,2026-10-08 03:00:00,1248.65,Wallet,Mobile,Chennai,2226,3,0,0,55.89,0,3,3,0,0.22862013647810053,22.86,Low Risk,No major suspicious indicators detected,Approve
TXN040340,M0471,C002830,2026-10-08 03:10:00,802.06,UPI,Desktop,Hyderabad,792,3,0,0,10.57,0,3,3,0,0.23937880734458286,23.94,Low Risk,No major suspicious indicators detected,Approve
TXN040341,M0121,C001810,2026-10-08 03:20:00,449.07,UPI,Desktop,Other,1704,4,0,1,72.5,0,3,3,0,0.4806598632884004,48.07,Medium Risk,New device detected,Additional Verification
TXN040342,M0105,C000972,2026-10-08 03:30:00,484.08,UPI,Tablet,Other,800,3,0,0,16.43,0,3,3,0,0.22564591832147513,22.56,Low Risk,No major suspicious indicators detected,Approve
TXN040343,M0156,C001987,2026-10-08 03:40:00,139.06,UPI,Mobile,Mumbai,7,2,0,0,54.34,0,3,3,0,0.39933724879967497,39.93,Medium Risk,Very new account,Additional Verification
TXN040344,M0336,C009832,2026-10-08 03:50:00,316.02,Credit Card,Desktop,Kolkata,1079,5,0,0,40.47,0,3,3,0,0.22332368751554674,22.33,Low Risk,No major suspicious indicators detected,Approve
TXN040345,M0026,C008366,2026-10-08 04:00:00,245.66,UPI,Mobile,Delhi,2499,6,0,0,116.91,1,4,3,0,0.4949339293231975,49.49,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040346,M0422,C000580,2026-10-08 04:10:00,976.66,Wallet,Desktop,Hyderabad,2079,3,0,1,28.55,0,4,3,0,0.47991993607682154,47.99,Medium Risk,New device detected,Additional Verification
TXN040347,M0296,C005689,2026-10-08 04:20:00,498.07,Debit Card,Desktop,Other,72,4,1,0,22.07,0,4,3,0,0.3148057702313748,31.48,Medium Risk,Previous fraud history,Additional Verification
TXN040348,M0025,C006696,2026-10-08 04:30:00,1379.64,UPI,Mobile,Pune,1285,2,0,0,25.39,0,4,3,0,0.2623159758534344,26.23,Low Risk,No major suspicious indicators detected,Approve
TXN040349,M0355,C000474,2026-10-08 04:40:00,4114.27,UPI,Mobile,Delhi,2332,5,0,0,9.64,0,4,3,0,0.24559578693716105,24.56,Low Risk,No major suspicious indicators detected,Approve
TXN040350,M0374,C005520,2026-10-08 04:50:00,930.26,Net Banking,Mobile,Chennai,2014,4,0,0,1.88,0,4,3,0,0.3191853658379553,31.92,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040351,M0069,C003902,2026-10-08 05:00:00,158.42,UPI,Desktop,Kolkata,1173,5,1,1,9.17,1,5,3,0,0.8043493397457272,80.43,High Risk,New device detected; Previous fraud history,Block / Manual Review
TXN040352,M0327,C002327,2026-10-08 05:10:00,332.82,Debit Card,Desktop,Hyderabad,361,4,0,0,21.92,0,5,3,0,0.2089669219887176,20.9,Low Risk,No major suspicious indicators detected,Approve
TXN040353,M0151,C000216,2026-10-08 05:20:00,79.1,Credit Card,Mobile,Kolkata,134,4,0,0,178.42,0,5,3,0,0.22831616953933487,22.83,Low Risk,No major suspicious indicators detected,Approve
TXN040354,M0345,C006140,2026-10-08 05:30:00,2401.37,Credit Card,Mobile,Other,1340,4,0,0,4.96,0,5,3,0,0.2222112422345147,22.22,Low Risk,No major suspicious indicators detected,Approve
TXN040355,M0065,C004606,2026-10-08 05:40:00,3988.2,Credit Card,Mobile,Delhi,309,4,0,0,5.38,0,5,3,0,0.23296844346626486,23.3,Low Risk,No major suspicious indicators detected,Approve
TXN040356,M0150,C004691,2026-10-08 05:50:00,158.71,UPI,Mobile,Chennai,1270,5,2,0,21.39,0,5,3,0,0.6030640546793588,60.31,Medium Risk,Previous fraud history,Additional Verification
TXN040357,M0320,C006248,2026-10-08 06:00:00,267.65,Credit Card,Desktop,Chennai,2469,8,0,1,0.84,0,6,3,0,0.503270637958959,50.33,Medium Risk,New device detected; Unusually high transaction frequency,Additional Verification
TXN040358,M0245,C007135,2026-10-08 06:10:00,229.57,Debit Card,Mobile,Chennai,1499,4,0,1,9.68,0,6,3,0,0.48683983285636095,48.68,Medium Risk,New device detected,Additional Verification
TXN040359,M0452,C003123,2026-10-08 06:20:00,173.56,Credit Card,Mobile,Pune,1415,2,0,0,1.48,0,6,3,0,0.22804348654808934,22.8,Low Risk,No major suspicious indicators detected,Approve
TXN040360,M0058,C008961,2026-10-08 06:30:00,93.67,UPI,Desktop,Other,1444,17,0,0,155.91,0,6,3,0,0.42175598449835866,42.18,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN040361,M0156,C009293,2026-10-08 06:40:00,945.71,UPI,Tablet,Kolkata,2334,4,0,0,64.75,0,6,3,0,0.2818502639766656,28.19,Low Risk,No major suspicious indicators detected,Approve
TXN040362,M0112,C001113,2026-10-08 06:50:00,138.15,UPI,Mobile,Other,670,7,3,0,43.59,0,6,3,0,0.5017401439008815,50.17,Medium Risk,Previous fraud history,Additional Verification
TXN040363,M0123,C006794,2026-10-08 07:00:00,402.71,UPI,Mobile,Hyderabad,224,7,0,0,28.61,0,7,3,0,0.23984084889250723,23.98,Low Risk,No major suspicious indicators detected,Approve
TXN040364,M0462,C004858,2026-10-08 07:10:00,184.82,UPI,Mobile,Delhi,2037,8,0,0,64.07,0,7,3,0,0.5439883509102009,54.4,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN040365,M0353,C002078,2026-10-08 07:20:00,73.13,Wallet,Desktop,Chennai,463,3,0,1,8.17,0,7,3,0,0.42268631013614233,42.27,Medium Risk,New device detected,Additional Verification
TXN040366,M0452,C008078,2026-10-08 07:30:00,216.59,UPI,Tablet,Mumbai,423,7,0,0,25.67,0,7,3,0,0.24630149266687312,24.63,Low Risk,No major suspicious indicators detected,Approve
TXN040367,M0362,C001760,2026-10-08 07:40:00,96.62,Wallet,Mobile,Chennai,882,2,0,0,14.32,0,7,3,0,0.24390870807657364,24.39,Low Risk,No major suspicious indicators detected,Approve
TXN040368,M0203,C005278,2026-10-08 07:50:00,404.76,Credit Card,Mobile,Chennai,495,1,0,1,67.54,0,7,3,0,0.42857803683222984,42.86,Medium Risk,New device detected,Additional Verification
TXN040369,M0487,C008709,2026-10-08 08:00:00,737.01,UPI,Mobile,Delhi,672,6,0,0,85.37,0,8,3,0,0.32728109131694694,32.73,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040370,M0480,C006637,2026-10-08 08:10:00,720.25,UPI,Mobile,Pune,1630,5,0,0,91.76,0,8,3,0,0.24299495294598836,24.3,Low Risk,No major suspicious indicators detected,Approve
TXN040371,M0004,C006415,2026-10-08 08:20:00,519.91,Wallet,Mobile,Mumbai,1341,25,1,0,21.26,0,8,3,0,0.6286978856063995,62.87,Medium Risk,Unusually high transaction frequency; Previous fraud history,Additional Verification
TXN040372,M0129,C005473,2026-10-08 08:30:00,771.88,UPI,Desktop,Hyderabad,2058,4,0,0,18.99,0,8,3,0,0.299648780464041,29.96,Low Risk,No major suspicious indicators detected,Approve
TXN040373,M0026,C001740,2026-10-08 08:40:00,157.98,UPI,Mobile,Mumbai,2116,6,0,1,83.66,0,8,3,0,0.4141295314466374,41.41,Medium Risk,New device detected,Additional Verification
TXN040374,M0289,C002329,2026-10-08 08:50:00,294.91,Net Banking,Mobile,Kolkata,1463,7,0,0,98.14,0,8,3,0,0.2761678508697729,27.62,Low Risk,No major suspicious indicators detected,Approve
TXN040375,M0465,C008467,2026-10-08 09:00:00,295.09,Credit Card,Mobile,Delhi,1745,4,1,0,96.47,0,9,3,0,0.5115622443790281,51.16,Medium Risk,Previous fraud history,Additional Verification
TXN040376,M0027,C009275,2026-10-08 09:10:00,94.11,UPI,Desktop,Other,291,2,0,0,71.43,0,9,3,0,0.22840859017553106,22.84,Low Risk,No major suspicious indicators detected,Approve
TXN040377,M0042,C004567,2026-10-08 09:20:00,178.34,Debit Card,Mobile,Mumbai,1089,8,0,1,37.7,0,9,3,0,0.5498255066622257,54.98,Medium Risk,New device detected; Unusually high transaction frequency,Additional Verification
TXN040378,M0453,C000679,2026-10-08 09:30:00,133.36,UPI,Tablet,Other,455,4,1,0,10.48,0,9,3,0,0.4030528511528866,40.31,Medium Risk,Previous fraud history,Additional Verification
TXN040379,M0071,C000895,2026-10-08 09:40:00,348.49,UPI,Mobile,Kolkata,367,5,0,0,51.34,0,9,3,0,0.2952669525623625,29.53,Low Risk,No major suspicious indicators detected,Approve
TXN040380,M0064,C009640,2026-10-08 09:50:00,713.37,Net Banking,Mobile,Kolkata,1110,8,0,0,231.19,0,9,3,0,0.4652075743508191,46.52,Medium Risk,Unusually high transaction frequency; Unusual location distance,Additional Verification
TXN040381,M0025,C007381,2026-10-08 10:00:00,263.51,UPI,Mobile,Bangalore,358,6,0,1,35.47,0,10,3,0,0.4368802593189079,43.69,Medium Risk,New device detected,Additional Verification
TXN040382,M0072,C008292,2026-10-08 10:10:00,154.52,Net Banking,Mobile,Other,852,3,3,0,24.35,0,10,3,0,0.5809015323574414,58.09,Medium Risk,Previous fraud history,Additional Verification
TXN040383,M0482,C006163,2026-10-08 10:20:00,449.46,Debit Card,Mobile,Chennai,1037,3,0,0,5.3,0,10,3,0,0.29457272364924414,29.46,Low Risk,No major suspicious indicators detected,Approve
TXN040384,M0361,C003908,2026-10-08 10:30:00,263.08,UPI,Mobile,Hyderabad,665,5,0,0,74.7,0,10,3,0,0.283902258865125,28.39,Low Risk,No major suspicious indicators detected,Approve
TXN040385,M0388,C006634,2026-10-08 10:40:00,203.29,UPI,Mobile,Kolkata,713,27,0,1,199.75,0,10,3,0,0.6774700469535286,67.75,Medium Risk,New device detected; Unusually high transaction frequency,Additional Verification
TXN040386,M0268,C005779,2026-10-08 10:50:00,1931.33,Credit Card,Mobile,Other,1653,5,0,0,24.7,0,10,3,0,0.24043058693099198,24.04,Low Risk,No major suspicious indicators detected,Approve
TXN040387,M0314,C005435,2026-10-08 11:00:00,1154.14,UPI,Mobile,Delhi,1318,6,0,0,15.58,0,11,3,0,0.31327753954706855,31.33,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040388,M0095,C005437,2026-10-08 11:10:00,465.94,UPI,Tablet,Delhi,287,20,0,1,122.13,0,11,3,0,0.7488518928486498,74.89,High Risk,New device detected; Unusually high transaction frequency,Block / Manual Review
TXN040389,M0395,C008224,2026-10-08 11:20:00,242.95,Credit Card,Mobile,Pune,2069,26,0,0,94.88,1,11,3,0,0.8320205700099739,83.2,High Risk,Unusually high transaction frequency,Block / Manual Review
TXN040390,M0357,C007018,2026-10-08 11:30:00,258.5,Credit Card,Mobile,Delhi,1702,4,1,0,128.51,0,11,3,0,0.4831754423834941,48.32,Medium Risk,Previous fraud history,Additional Verification
TXN040391,M0364,C001581,2026-10-08 11:40:00,175.64,UPI,Tablet,Delhi,283,5,0,1,6.36,0,11,3,0,0.46102382250422674,46.1,Medium Risk,New device detected,Additional Verification
TXN040392,M0315,C002467,2026-10-08 11:50:00,197.34,Wallet,Desktop,Bangalore,344,2,0,0,6.04,0,11,3,0,0.2819085924844247,28.19,Low Risk,No major suspicious indicators detected,Approve
TXN040393,M0117,C003510,2026-10-08 12:00:00,363.56,UPI,Mobile,Hyderabad,726,4,1,1,92.62,0,12,3,0,0.7248524016242622,72.49,High Risk,New device detected; Previous fraud history,Block / Manual Review
TXN040394,M0164,C001002,2026-10-08 12:10:00,33.93,UPI,Mobile,Other,2458,5,0,1,73.6,0,12,3,0,0.4300788295239993,43.01,Medium Risk,New device detected,Additional Verification
TXN040395,M0365,C004833,2026-10-08 12:20:00,1642.92,Debit Card,Desktop,Delhi,1227,5,1,0,203.07,0,12,3,0,0.3870557924664609,38.71,Medium Risk,Previous fraud history; Unusual location distance,Additional Verification
TXN040396,M0278,C008865,2026-10-08 12:30:00,600.78,Credit Card,Desktop,Pune,1904,3,0,0,60.04,0,12,3,0,0.235887706734299,23.59,Low Risk,No major suspicious indicators detected,Approve
TXN040397,M0065,C007959,2026-10-08 12:40:00,169.94,UPI,Mobile,Chennai,2371,2,0,0,227.37,0,12,3,0,0.26489345576901396,26.49,Low Risk,Unusual location distance,Approve
TXN040398,M0306,C005113,2026-10-08 12:50:00,1698.55,UPI,Mobile,Bangalore,1947,1,0,1,15.22,0,12,3,0,0.44004830572664116,44.0,Medium Risk,New device detected,Additional Verification
TXN040399,M0260,C007786,2026-10-08 13:00:00,758.95,Credit Card,Mobile,Delhi,2476,2,0,0,20.49,0,13,3,0,0.356001827016823,35.6,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040400,M0228,C007134,2026-10-08 13:10:00,874.19,Credit Card,Mobile,Bangalore,1282,2,0,0,48.57,0,13,3,0,0.2922028283139246,29.22,Low Risk,No major suspicious indicators detected,Approve
TXN040401,M0200,C004677,2026-10-08 13:20:00,285.85,UPI,Desktop,Kolkata,234,5,0,0,38.47,0,13,3,0,0.3037171253789118,30.37,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040402,M0473,C008149,2026-10-08 13:30:00,682.77,UPI,Mobile,Bangalore,1717,2,0,0,18.2,0,13,3,0,0.3180902019116308,31.81,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040403,M0220,C004304,2026-10-08 13:40:00,75.68,UPI,Mobile,Other,182,2,0,0,20.48,0,13,3,0,0.29324088654321134,29.32,Low Risk,No major suspicious indicators detected,Approve
TXN040404,M0180,C005319,2026-10-08 13:50:00,552.57,UPI,Mobile,Bangalore,126,6,0,0,142.85,0,13,3,0,0.2517572228524991,25.18,Low Risk,No major suspicious indicators detected,Approve
TXN040405,M0358,C007817,2026-10-08 14:00:00,284.11,UPI,Mobile,Hyderabad,674,6,0,1,13.14,0,14,3,0,0.5500173554979662,55.0,Medium Risk,New device detected,Additional Verification
TXN040406,M0228,C009777,2026-10-08 14:10:00,1047.77,UPI,Mobile,Pune,2386,5,0,1,91.36,0,14,3,0,0.583399369546222,58.34,Medium Risk,New device detected,Additional Verification
TXN040407,M0484,C008218,2026-10-08 14:20:00,275.89,UPI,Mobile,Bangalore,66,2,0,0,28.66,0,14,3,0,0.2813911131171339,28.14,Low Risk,No major suspicious indicators detected,Approve
TXN040408,M0252,C007392,2026-10-08 14:30:00,231.03,UPI,Mobile,Bangalore,887,5,0,0,13.35,0,14,3,0,0.3058760616775221,30.59,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040409,M0299,C005611,2026-10-08 14:40:00,1313.05,Net Banking,Tablet,Mumbai,163,4,0,1,168.91,0,14,3,0,0.43214764667889266,43.21,Medium Risk,New device detected,Additional Verification
TXN040410,M0361,C007451,2026-10-08 14:50:00,1232.11,Credit Card,Mobile,Other,1034,3,0,0,20.96,0,14,3,0,0.28064524729109425,28.06,Low Risk,No major suspicious indicators detected,Approve
TXN040411,M0430,C006313,2026-10-08 15:00:00,881.66,Credit Card,Desktop,Delhi,1301,7,0,0,79.94,0,15,3,0,0.31569314602494264,31.57,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040412,M0004,C002021,2026-10-08 15:10:00,629.12,UPI,Mobile,Delhi,1581,1,0,0,40.57,0,15,3,0,0.332852463021519,33.29,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040413,M0141,C008403,2026-10-08 15:20:00,800.96,UPI,Mobile,Bangalore,1175,3,0,0,68.19,0,15,3,0,0.29285853429973285,29.29,Low Risk,No major suspicious indicators detected,Approve
TXN040414,M0166,C003179,2026-10-08 15:30:00,316.1,UPI,Mobile,Bangalore,136,2,0,0,50.62,0,15,3,0,0.2859360659694246,28.59,Low Risk,No major suspicious indicators detected,Approve
TXN040415,M0254,C009047,2026-10-08 15:40:00,169.49,UPI,Mobile,Mumbai,775,3,0,0,17.06,0,15,3,0,0.33842904280348474,33.84,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040416,M0429,C009026,2026-10-08 15:50:00,558.94,Credit Card,Mobile,Bangalore,2433,4,2,0,15.43,0,15,3,0,0.6204884304555135,62.05,Medium Risk,Previous fraud history,Additional Verification
TXN040417,M0153,C000317,2026-10-08 16:00:00,71.85,UPI,Mobile,Bangalore,473,3,1,0,22.02,0,16,3,0,0.2972125442253331,29.72,Low Risk,Previous fraud history,Approve
TXN040418,M0067,C004418,2026-10-08 16:10:00,1524.22,Net Banking,Mobile,Hyderabad,2344,6,0,0,6.86,0,16,3,0,0.35222248653713295,35.22,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040419,M0055,C008089,2026-10-08 16:20:00,366.36,UPI,Desktop,Chennai,1647,16,0,0,27.78,0,16,3,0,0.6152989269376886,61.53,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN040420,M0096,C002667,2026-10-08 16:30:00,342.95,Debit Card,Tablet,Bangalore,1113,4,1,0,28.58,0,16,3,0,0.4485225445927266,44.85,Medium Risk,Previous fraud history,Additional Verification
TXN040421,M0167,C001086,2026-10-08 16:40:00,158.38,UPI,Desktop,Delhi,2152,4,0,0,35.59,0,16,3,0,0.29387722102494146,29.39,Low Risk,No major suspicious indicators detected,Approve
TXN040422,M0321,C007646,2026-10-08 16:50:00,1495.12,Wallet,Desktop,Bangalore,177,8,2,0,61.2,0,16,3,0,0.4800806618391961,48.01,Medium Risk,Unusually high transaction frequency; Previous fraud history,Additional Verification
TXN040423,M0331,C007251,2026-10-08 17:00:00,820.26,UPI,Mobile,Chennai,467,1,0,0,33.63,0,17,3,0,0.3605392753768014,36.05,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040424,M0386,C003864,2026-10-08 17:10:00,519.31,Net Banking,Mobile,Hyderabad,1644,4,0,0,7.46,0,17,3,0,0.32319011744461457,32.32,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040425,M0453,C007542,2026-10-08 17:20:00,699.71,Debit Card,Mobile,Kolkata,741,25,0,0,8.16,0,17,3,0,0.4551426809782145,45.51,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN040426,M0376,C004961,2026-10-08 17:30:00,450.25,UPI,Mobile,Kolkata,988,6,0,0,67.17,0,17,3,0,0.33424475088947236,33.42,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040427,M0342,C004027,2026-10-08 17:40:00,929.37,Net Banking,Desktop,Hyderabad,2085,4,1,0,13.93,0,17,3,0,0.48597052766660825,48.6,Medium Risk,Previous fraud history,Additional Verification
TXN040428,M0062,C008781,2026-10-08 17:50:00,285.0,UPI,Mobile,Pune,141,27,0,0,47.5,0,17,3,0,0.6575216248340421,65.75,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN040429,M0174,C006239,2026-10-08 18:00:00,412.13,UPI,Mobile,Kolkata,1713,2,0,1,62.0,0,18,3,0,0.4868673233117431,48.69,Medium Risk,New device detected,Additional Verification
TXN040430,M0253,C008870,2026-10-08 18:10:00,697.87,Credit Card,Mobile,Kolkata,1677,4,0,0,84.46,0,18,3,0,0.3099862222468497,31.0,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040431,M0461,C007688,2026-10-08 18:20:00,98.99,Net Banking,Mobile,Hyderabad,1226,3,0,0,105.75,0,18,3,0,0.27768402612520854,27.77,Low Risk,No major suspicious indicators detected,Approve
TXN040432,M0112,C001850,2026-10-08 18:30:00,111.6,UPI,Mobile,Pune,134,1,0,0,76.04,0,18,3,0,0.21024602434234008,21.02,Low Risk,No major suspicious indicators detected,Approve
TXN040433,M0215,C001310,2026-10-08 18:40:00,2539.21,UPI,Mobile,Mumbai,1718,26,0,1,3.01,0,18,3,0,0.6697671356931203,66.98,Medium Risk,New device detected; Unusually high transaction frequency,Additional Verification
TXN040434,M0239,C001591,2026-10-08 18:50:00,169.49,UPI,Desktop,Kolkata,898,26,0,0,5.09,0,18,3,0,0.5062297908578264,50.62,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN040435,M0415,C007522,2026-10-08 19:00:00,1861.02,Debit Card,Mobile,Hyderabad,1757,5,1,1,67.89,0,19,3,0,0.5966573091299626,59.67,Medium Risk,New device detected; Previous fraud history,Additional Verification
TXN040436,M0227,C009588,2026-10-08 19:10:00,282.39,Credit Card,Tablet,Bangalore,1875,3,0,0,24.49,0,19,3,0,0.28518402407634647,28.52,Low Risk,No major suspicious indicators detected,Approve
TXN040437,M0230,C003974,2026-10-08 19:20:00,134.46,Credit Card,Mobile,Hyderabad,190,3,0,0,68.81,0,19,3,0,0.29778697194228737,29.78,Low Risk,No major suspicious indicators detected,Approve
TXN040438,M0233,C006594,2026-10-08 19:30:00,1334.77,UPI,Mobile,Other,2289,1,0,0,16.29,0,19,3,0,0.31428013799335697,31.43,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040439,M0163,C000837,2026-10-08 19:40:00,741.69,UPI,Mobile,Other,1324,9,0,0,61.38,0,19,3,0,0.5101333102902852,51.01,Medium Risk,Unusually high transaction frequency,Additional Verification
TXN040440,M0126,C009258,2026-10-08 19:50:00,830.51,Credit Card,Mobile,Bangalore,685,4,0,0,30.0,0,19,3,0,0.29055163359063646,29.06,Low Risk,No major suspicious indicators detected,Approve
TXN040441,M0429,C005375,2026-10-08 20:00:00,123.23,Wallet,Mobile,Pune,605,4,0,0,100.25,0,20,3,0,0.21546317216383154,21.55,Low Risk,No major suspicious indicators detected,Approve
TXN040442,M0253,C007123,2026-10-08 20:10:00,630.8,UPI,Mobile,Mumbai,2101,3,3,0,17.89,0,20,3,0,0.5621094916823973,56.21,Medium Risk,Previous fraud history,Additional Verification
TXN040443,M0333,C004161,2026-10-08 20:20:00,19.29,Net Banking,Mobile,Chennai,300,3,0,0,42.27,0,20,3,0,0.25538411569117897,25.54,Low Risk,No major suspicious indicators detected,Approve
TXN040444,M0438,C003046,2026-10-08 20:30:00,600.38,Net Banking,Mobile,Chennai,1533,3,0,0,44.3,0,20,3,0,0.2981122482898227,29.81,Low Risk,No major suspicious indicators detected,Approve
TXN040445,M0199,C006617,2026-10-08 20:40:00,165.02,Net Banking,Mobile,Kolkata,2318,3,0,1,88.58,0,20,3,0,0.41055931134857143,41.06,Medium Risk,New device detected,Additional Verification
TXN040446,M0197,C004432,2026-10-08 20:50:00,1686.34,Credit Card,Mobile,Other,692,5,0,0,72.08,0,20,3,0,0.23562803326612156,23.56,Low Risk,No major suspicious indicators detected,Approve
TXN040447,M0122,C001960,2026-10-08 21:00:00,1028.96,Credit Card,Mobile,Pune,183,2,3,0,77.14,0,21,3,0,0.4880857781194129,48.81,Medium Risk,Previous fraud history,Additional Verification
TXN040448,M0413,C001716,2026-10-08 21:10:00,485.25,UPI,Desktop,Mumbai,1545,2,0,1,47.83,0,21,3,0,0.5921432554954718,59.21,Medium Risk,New device detected,Additional Verification
TXN040449,M0456,C007099,2026-10-08 21:20:00,1187.61,UPI,Mobile,Mumbai,1301,4,0,0,3.35,0,21,3,0,0.4003096366674571,40.03,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040450,M0264,C008213,2026-10-08 21:30:00,4428.9,UPI,Mobile,Pune,2204,2,0,0,82.84,0,21,3,0,0.2223909736547956,22.24,Low Risk,No major suspicious indicators detected,Approve
TXN040451,M0054,C002407,2026-10-08 21:40:00,383.65,Credit Card,Mobile,Bangalore,2047,1,0,0,17.84,0,21,3,0,0.28815997597597315,28.82,Low Risk,No major suspicious indicators detected,Approve
TXN040452,M0135,C007247,2026-10-08 21:50:00,569.47,Credit Card,Mobile,Pune,1721,1,0,0,18.12,0,21,3,0,0.2594026204104158,25.94,Low Risk,No major suspicious indicators detected,Approve
TXN040453,M0339,C000133,2026-10-08 22:00:00,116.08,UPI,Desktop,Bangalore,1010,3,0,0,59.63,0,22,3,0,0.2412749456095657,24.13,Low Risk,No major suspicious indicators detected,Approve
TXN040454,M0359,C008868,2026-10-08 22:10:00,169.7,Debit Card,Mobile,Bangalore,1545,1,0,0,31.69,0,22,3,0,0.2945157343648944,29.45,Low Risk,No major suspicious indicators detected,Approve
TXN040455,M0151,C008819,2026-10-08 22:20:00,161.49,UPI,Mobile,Mumbai,2057,1,0,0,155.58,0,22,3,0,0.28704749402605984,28.7,Low Risk,No major suspicious indicators detected,Approve
TXN040456,M0100,C007155,2026-10-08 22:30:00,425.21,Debit Card,Mobile,Other,233,3,0,0,75.42,0,22,3,0,0.26796915908880964,26.8,Low Risk,No major suspicious indicators detected,Approve
TXN040457,M0234,C000790,2026-10-08 22:40:00,587.73,UPI,Desktop,Chennai,1347,4,0,0,21.74,0,22,3,0,0.2476784709412717,24.77,Low Risk,No major suspicious indicators detected,Approve
TXN040458,M0032,C005512,2026-10-08 22:50:00,205.05,Net Banking,Mobile,Kolkata,1965,3,0,0,22.93,0,22,3,0,0.3093127320131628,30.93,Medium Risk,No major suspicious indicators detected,Additional Verification
TXN040459,M0062,C000991,2026-10-08 23:00:00,536.53,Debit Card,Mobile,Hyderabad,1773,4,0,0,107.7,0,23,3,0,0.26676839244010153,26.68,Low Risk,No major suspicious indicators detected,Approve
TXN040460,M0429,C003457,2026-10-08 23:10:00,1095.97,Credit Card,Mobile,Chennai,2387,4,0,0,158.13,0,23,3,0,0.26175677402907827,26.18,Low Risk,No major suspicious indicators detected,Approve
